PID,Type,Module Name,Base Address,Size,Endaddress,Timestamp
10200,Benign,C:\Windows\System32\version.dll                                                                                              , 0x7ffad10d0000 , 0xa000    , 0x7ffad10da000 , 0x90a1b58a
10200,Benign,C:\Windows\System32\p9np.dll                                                                                                 , 0x7ffab3a30000 , 0x29000   , 0x7ffab3a59000 , 0xc1e3ebd7
10200,Benign,C:\Windows\System32\drprov.dll                                                                                               , 0x7ffac3000000 , 0xc000    , 0x7ffac300c000 , 0xa18ed760
10200,Benign,C:\Windows\System32\ntlanman.dll                                                                                             , 0x7ffab3b80000 , 0x22000   , 0x7ffab3ba2000 , 0xe3f39c1b
10200,Benign,C:\Windows\System32\davclnt.dll                                                                                              , 0x7ffab3e40000 , 0x1f000   , 0x7ffab3e5f000 , 0x4a72bda2
10200,Benign,C:\Windows\System32\winsta.dll                                                                                               , 0x7ffad8690000 , 0x66000   , 0x7ffad86f6000 , 0x31e9ea47
10200,Benign,C:\Windows\System32\wkscli.dll                                                                                               , 0x7ffad37e0000 , 0x1a000   , 0x7ffad37fa000 , 0x592e4f3d
10200,Benign,C:\Windows\System32\cscapi.dll                                                                                               , 0x7ffac8d30000 , 0x12000   , 0x7ffac8d42000 , 0x4f690014
10200,Benign,C:\Windows\System32\coml2.dll                                                                                                , 0x7ffad99b0000 , 0x7d000   , 0x7ffad9a2d000 , 0x41a8a763
10200,Benign,C:\Windows\System32\ntshrui.dll                                                                                              , 0x7ffac5af0000 , 0x9a000   , 0x7ffac5b8a000 , 0x81399a03
10200,Benign,C:\Windows\System32\sspicli.dll                                                                                              , 0x7ffad7af0000 , 0x4c000   , 0x7ffad7b3c000 , 0xcb0649fd
10200,Benign,C:\Windows\System32\winmm.dll                                                                                                , 0x7ffacf730000 , 0x34000   , 0x7ffacf764000 , 0x087805f8
10200,Benign,C:\Windows\System32\actxprxy.dll                                                                                             , 0x7ffac4740000 , 0x7f000   , 0x7ffac47bf000 , 0x872603a3
10200,Benign,C:\Program Files\Microsoft OneDrive\24.101.0519.0010\FileSyncShell64.dll                                                     , 0x7ffac3a80000 , 0x1d3000  , 0x7ffac3c53000 , 0xd27e4622
10200,Benign,C:\Windows\System32\secur32.dll                                                                                              , 0x7ffad7670000 , 0xc000    , 0x7ffad767c000 , 0x52821b05
10200,Benign,C:\Windows\System32\wininet.dll                                                                                              , 0x7ffacd230000 , 0x4f4000  , 0x7ffacd724000 , 0xe8e2e86d
10200,Benign,C:\Windows\System32\wtsapi32.dll                                                                                             , 0x7ffad7650000 , 0x14000   , 0x7ffad7664000 , 0x1f99e550
10200,Benign,C:\Windows\System32\Windows.System.Launcher.dll                                                                              , 0x7ffad0030000 , 0x135000  , 0x7ffad0165000 , 0xd93f7876
10200,Benign,C:\Windows\System32\EhStorShell.dll                                                                                          , 0x7ffac3a00000 , 0x37000   , 0x7ffac3a37000 , 0x50052909
10200,Benign,C:\Windows\System32\setupapi.dll                                                                                             , 0x7ffad9380000 , 0x474000  , 0x7ffad97f4000 , 0xa28394ab
10200,Benign,C:\Windows\System32\cscui.dll                                                                                                , 0x7ffac38e0000 , 0xd2000   , 0x7ffac39b2000 , 0x0fd110af
10200,Benign,C:\Windows\System32\cldapi.dll                                                                                               , 0x7ffac0c20000 , 0x2d000   , 0x7ffac0c4d000 , 0xe3d8f7b5
10212,Benign,C:\Program Files\Notepad++\notepad++.exe                                                                                     , 0x7ff77b420000 , 0x6f5000 , 0x7ff77bb15000 , 0x664104c7
10212,Benign,C:\Windows\System32\ntdll.dll                                                                                                , 0x7fff18330000 , 0x217000 , 0x7fff18547000 , 0x67ca8829
10212,Benign,C:\Windows\System32\kernel32.dll                                                                                             , 0x7fff16dc0000 , 0xc4000  , 0x7fff16e84000 , 0x36466623
10212,Benign,C:\Windows\System32\KERNELBASE.dll                                                                                           , 0x7fff15a70000 , 0x3ad000 , 0x7fff15e1d000 , 0xdb9989e8
10212,Benign,C:\Windows\System32\apphelp.dll                                                                                              , 0x7fff12780000 , 0x97000  , 0x7fff12817000 , 0x114ea630
10212,Benign,C:\Windows\System32\shlwapi.dll                                                                                              , 0x7fff16d60000 , 0x5e000  , 0x7fff16dbe000 , 0x672b2c78
10212,Benign,C:\Windows\System32\msvcrt.dll                                                                                               , 0x7fff17c80000 , 0xa7000  , 0x7fff17d27000 , 0x657b2709
10212,Benign,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.22621.3672_none_2713b9d173822955\comctl32.dll , 0x7fff07f00000 , 0x293000 , 0x7fff08193000 , 0x19bdab14
10212,Benign,C:\Windows\System32\shell32.dll                                                                                              , 0x7fff16070000 , 0x85f000 , 0x7fff168cf000 , 0x36c21d15
10212,Benign,C:\Windows\System32\gdi32.dll                                                                                                , 0x7fff17780000 , 0x29000  , 0x7fff177a9000 , 0x533dc7aa
10212,Benign,C:\Windows\System32\msvcp_win.dll                                                                                            , 0x7fff15780000 , 0x9a000  , 0x7fff1581a000 , 0x8e0806c9
10212,Benign,C:\Windows\System32\win32u.dll                                                                                               , 0x7fff15f90000 , 0x26000  , 0x7fff15fb6000 , 0x331718eb
10212,Benign,C:\Windows\System32\ucrtbase.dll                                                                                             , 0x7fff15950000 , 0x111000 , 0x7fff15a61000 , 0x10c46e71
10212,Benign,C:\Windows\System32\gdi32full.dll                                                                                            , 0x7fff15660000 , 0x119000 , 0x7fff15779000 , 0x05ca1d5d
10212,Benign,C:\Windows\System32\user32.dll                                                                                               , 0x7fff17ad0000 , 0x1ae000 , 0x7fff17c7e000 , 0x785507b7
10212,Benign,C:\Windows\System32\crypt32.dll                                                                                              , 0x7fff15e20000 , 0x167000 , 0x7fff15f87000 , 0x3ec72cae
10212,Benign,C:\Windows\System32\wintrust.dll                                                                                             , 0x7fff15820000 , 0x6b000  , 0x7fff1588b000 , 0x44a1863c
10212,Benign,C:\Windows\System32\rpcrt4.dll                                                                                               , 0x7fff179b0000 , 0x114000 , 0x7fff17ac4000 , 0x045b6c12
10212,Benign,C:\Windows\System32\version.dll                                                                                              , 0x7fff0cbc0000 , 0xa000   , 0x7fff0cbca000 , 0x90a1b58a
10212,Benign,C:\Windows\System32\dbghelp.dll                                                                                              , 0x7fff0c840000 , 0x232000 , 0x7fff0ca72000 , 0x0209d29e
10212,Benign,C:\Windows\System32\comdlg32.dll                                                                                             , 0x7fff178b0000 , 0xf8000  , 0x7fff179a8000 , 0x38ce676b
10212,Benign,C:\Windows\System32\combase.dll                                                                                              , 0x7fff17210000 , 0x388000 , 0x7fff17598000 , 0xeadd58d3
10212,Benign,C:\Windows\System32\SHCore.dll                                                                                               , 0x7fff17000000 , 0xf4000  , 0x7fff170f4000 , 0xa5301d83
10212,Benign,C:\Windows\System32\oleaut32.dll                                                                                             , 0x7fff177d0000 , 0xd7000  , 0x7fff178a7000 , 0xb0695f14
10212,Benign,C:\Windows\System32\SensApi.dll                                                                                              , 0x7ffefb6f0000 , 0xa000   , 0x7ffefb6fa000 , 0xc234f1f7
10212,Benign,C:\Windows\System32\advapi32.dll                                                                                             , 0x7fff16eb0000 , 0xb2000  , 0x7fff16f62000 , 0xdcab4278
10212,Benign,C:\Windows\System32\wininet.dll                                                                                              , 0x7fff0af30000 , 0x4f4000 , 0x7fff0b424000 , 0xe8e2e86d
10212,Benign,C:\Windows\System32\uxtheme.dll                                                                                              , 0x7fff12be0000 , 0xaf000  , 0x7fff12c8f000 , 0xa5efeec5
10212,Benign,C:\Windows\System32\sechost.dll                                                                                              , 0x7fff17100000 , 0xa9000  , 0x7fff171a9000 , 0x9e92f56b
10212,Benign,C:\Windows\System32\dwmapi.dll                                                                                               , 0x7fff13000000 , 0x2b000  , 0x7fff1302b000 , 0xcf3c44bb
10212,Benign,C:\Windows\System32\bcrypt.dll                                                                                               , 0x7fff15fc0000 , 0x28000  , 0x7fff15fe8000 , 0x5a31de46
10212,Benign,C:\Windows\System32\ole32.dll                                                                                                , 0x7fff17f70000 , 0x1a5000 , 0x7fff18115000 , 0x4dadec65
10212,Benign,C:\Windows\System32\imm32.dll                                                                                                , 0x7fff176f0000 , 0x31000  , 0x7fff17721000 , 0x25b6f46e
10212,Benign,C:\Windows\System32\msasn1.dll                                                                                               , 0x7fff15200000 , 0x12000  , 0x7fff15212000 , 0x03d0f351
10212,Benign,C:\Windows\System32\windows.storage.dll                                                                                      , 0x7fff135b0000 , 0x8fc000 , 0x7fff13eac000 , 0x72b59cf0
10212,Benign,C:\Windows\System32\WinTypes.dll                                                                                             , 0x7fff13470000 , 0x13f000 , 0x7fff135af000 , 0x6ae12fbc
10212,Benign,C:\Windows\System32\imagehlp.dll                                                                                             , 0x7fff177b0000 , 0x1f000  , 0x7fff177cf000 , 0x84fcf073
10212,Benign,C:\Windows\System32\cryptsp.dll                                                                                              , 0x7fff14d60000 , 0x1b000  , 0x7fff14d7b000 , 0xebaf0d75
10212,Benign,C:\Windows\System32\rsaenh.dll                                                                                               , 0x7fff14610000 , 0x35000  , 0x7fff14645000 , 0x706ed8e9
10212,Benign,C:\Windows\System32\CRYPTBASE.dll                                                                                            , 0x7fff14d80000 , 0xc000   , 0x7fff14d8c000 , 0xf6072bfa
10212,Benign,C:\Windows\System32\bcryptPrimitives.dll                                                                                     , 0x7fff15ff0000 , 0x7b000  , 0x7fff1606b000 , 0xee775c51
10212,Benign,C:\Windows\System32\msctf.dll                                                                                                , 0x7fff17e10000 , 0x153000 , 0x7fff17f63000 , 0x1bd2fc8f
10212,Benign,C:\Windows\System32\TextShaping.dll                                                                                          , 0x7fff01150000 , 0xb0000  , 0x7fff01200000 , 0xcd5f7ea9
10212,Benign,C:\Windows\System32\kernel.appcore.dll                                                                                       , 0x7fff145f0000 , 0x18000  , 0x7fff14608000 , 0x8aca7e42
10212,Benign,C:\Windows\System32\clbcatq.dll                                                                                              , 0x7fff175a0000 , 0xb0000  , 0x7fff17650000 , 0x8bfd4b9e
10212,Benign,C:\Windows\System32\dataexchange.dll                                                                                         , 0x7ffef64b0000 , 0x5e000  , 0x7ffef650e000 , 0xc806b7cf
10212,Benign,C:\Windows\System32\twinapi.appcore.dll                                                                                      , 0x7fff05380000 , 0x28a000 , 0x7fff0560a000 , 0xaf5b3dbf
10212,Benign,C:\Windows\System32\d2d1.dll                                                                                                 , 0x7fff11380000 , 0x5ee000 , 0x7fff1196e000 , 0x25f2bd72
10212,Benign,C:\Windows\System32\DWrite.dll                                                                                               , 0x7fff110a0000 , 0x273000 , 0x7fff11313000 , 0x3f5bda39
